# Dark Matter Relic Abundance for Singlet-Doublet Model
#############################################
# Parameter explanation:
# mS: mass parameter of the singlet scalar
# mD: mass parameter of the doublet scalar
# YChi: Yukawa coupling of the singlet scalar to the doublet scalar
# ThetaY: mixing angle between the two Yukawa couplings, defined as ArcTan(Y2/Y1)
# MN1, MN2, MN3: mass eigenvalues of the neutralino-like Majorana fermions
# MChi: physical mass of the chargino-like Dirac fermion
# Xf: dimensionless freeze-out temperature parameter
# Omegah2: dark matter relic density times dimensionless Hubble rate squared
# Note: The masses are in GeV, ThetaY is in radians
# Format: mS,mD,YChi,ThetaY,Xf,Omegah2
#############################################
mS,mD,YChi,ThetaY,MN1,MN2,MN3,MChi,Xf,Omegah2
1000.00,1000.00,1.00,0.00,880.85,1007.58,1126.73,1000.00,26.77,5.00e-02
1050.00,1000.00,1.00,0.00,902.51,1007.39,1154.89,1000.00,26.83,5.13e-02
1100.00,1000.00,1.00,0.00,919.54,1007.22,1187.68,1000.00,26.88,5.47e-02
1150.00,1000.00,1.00,0.00,932.69,1007.05,1224.36,1000.00,26.92,5.93e-02
1200.00,1000.00,1.00,0.00,942.81,1006.89,1264.09,1000.00,26.99,6.40e-02
1250.00,1000.00,1.00,0.00,950.65,1006.74,1306.09,1000.00,27.00,6.83e-02
1300.00,1000.00,1.00,0.00,956.81,1006.59,1349.78,1000.00,27.05,7.19e-02
1350.00,1000.00,1.00,0.00,961.73,1006.45,1394.73,1000.00,27.13,7.48e-02
1400.00,1000.00,1.00,0.00,965.71,1006.32,1440.61,1000.00,27.15,7.72e-02
1450.00,1000.00,1.00,0.00,968.99,1006.19,1487.20,1000.00,27.17,7.91e-02
1500.00,1000.00,1.00,0.00,971.72,1006.07,1534.34,1000.00,27.20,8.06e-02
1550.00,1000.00,1.00,0.00,974.03,1005.95,1581.92,1000.00,27.22,8.19e-02
1600.00,1000.00,1.00,0.00,976.01,1005.83,1629.83,1000.00,27.25,8.30e-02
1650.00,1000.00,1.00,0.00,977.71,1005.72,1678.01,1000.00,27.29,8.39e-02
1700.00,1000.00,1.00,0.00,979.19,1005.62,1726.42,1000.00,27.27,8.47e-02
1750.00,1000.00,1.00,0.00,980.50,1005.52,1775.02,1000.00,27.30,8.55e-02
1800.00,1000.00,1.00,0.00,981.65,1005.42,1823.77,1000.00,27.32,8.61e-02
1850.00,1000.00,1.00,0.00,982.68,1005.32,1872.64,1000.00,27.33,8.68e-02
1900.00,1000.00,1.00,0.00,983.60,1005.23,1921.63,1000.00,27.32,8.73e-02
1950.00,1000.00,1.00,0.00,984.43,1005.14,1970.72,1000.00,27.33,8.79e-02
2000.00,1000.00,1.00,0.00,985.18,1005.06,2019.88,1000.00,27.34,8.84e-02
2050.00,1000.00,1.00,0.00,985.86,1004.97,2069.11,1000.00,27.35,8.89e-02
2100.00,1000.00,1.00,0.00,986.48,1004.89,2118.41,1000.00,27.36,8.93e-02
2150.00,1000.00,1.00,0.00,987.05,1004.82,2167.76,1000.00,27.36,8.97e-02
2200.00,1000.00,1.00,0.00,987.58,1004.74,2217.16,1000.00,27.37,9.02e-02
2250.00,1000.00,1.00,0.00,988.06,1004.67,2266.61,1000.00,27.38,9.05e-02
2300.00,1000.00,1.00,0.00,988.51,1004.60,2316.09,1000.00,27.38,9.09e-02
2350.00,1000.00,1.00,0.00,988.93,1004.53,2365.60,1000.00,27.39,9.13e-02
2400.00,1000.00,1.00,0.00,989.31,1004.46,2415.15,1000.00,27.39,9.16e-02
2450.00,1000.00,1.00,0.00,989.68,1004.40,2464.72,1000.00,27.39,9.19e-02
2500.00,1000.00,1.00,0.00,990.01,1004.33,2514.32,1000.00,27.40,9.22e-02
2550.00,1000.00,1.00,0.00,990.33,1004.27,2563.94,1000.00,27.40,9.25e-02
2600.00,1000.00,1.00,0.00,990.63,1004.21,2613.59,1000.00,27.40,9.28e-02
2650.00,1000.00,1.00,0.00,990.91,1004.16,2663.25,1000.00,27.40,9.31e-02
2700.00,1000.00,1.00,0.00,991.17,1004.10,2712.93,1000.00,27.41,9.34e-02
2750.00,1000.00,1.00,0.00,991.42,1004.05,2762.63,1000.00,27.41,9.36e-02
2800.00,1000.00,1.00,0.00,991.65,1003.99,2812.34,1000.00,27.41,9.38e-02
2850.00,1000.00,1.00,0.00,991.88,1003.94,2862.06,1000.00,27.41,9.41e-02
2900.00,1000.00,1.00,0.00,992.09,1003.89,2911.80,1000.00,27.41,9.43e-02
2950.00,1000.00,1.00,0.00,992.29,1003.84,2961.55,1000.00,27.41,9.45e-02
3000.00,1000.00,1.00,0.00,992.48,1003.79,3011.31,1000.00,27.41,9.47e-02
1000.00,1050.00,1.00,0.00,903.97,1057.39,1153.42,1050.00,26.62,5.66e-02
1050.00,1050.00,1.00,0.00,930.66,1057.22,1176.56,1050.00,26.73,5.50e-02
1100.00,1050.00,1.00,0.00,952.35,1057.05,1204.70,1050.00,26.80,5.64e-02
1150.00,1050.00,1.00,0.00,969.42,1056.89,1237.47,1050.00,26.86,6.01e-02
1200.00,1050.00,1.00,0.00,982.60,1056.74,1274.14,1050.00,26.91,6.50e-02
1250.00,1050.00,1.00,0.00,992.74,1056.59,1313.85,1050.00,26.97,7.01e-02
1300.00,1050.00,1.00,0.00,1000.60,1056.45,1355.85,1050.00,27.02,7.47e-02
1350.00,1050.00,1.00,0.00,1006.77,1056.32,1399.55,1050.00,27.03,7.85e-02
1400.00,1050.00,1.00,0.00,1011.69,1056.19,1444.49,1050.00,27.10,8.16e-02
1450.00,1050.00,1.00,0.00,1015.68,1056.07,1490.38,1050.00,27.12,8.41e-02
1500.00,1050.00,1.00,0.00,1018.97,1055.95,1536.98,1050.00,27.18,8.60e-02
1550.00,1050.00,1.00,0.00,1021.70,1055.83,1584.13,1050.00,27.18,8.77e-02
1600.00,1050.00,1.00,0.00,1024.02,1055.72,1631.71,1050.00,27.21,8.90e-02
1650.00,1050.00,1.00,0.00,1025.99,1055.62,1679.62,1050.00,27.22,9.01e-02
1700.00,1050.00,1.00,0.00,1027.70,1055.51,1727.82,1050.00,27.25,9.11e-02
1750.00,1050.00,1.00,0.00,1029.18,1055.42,1776.23,1050.00,27.27,9.20e-02
1800.00,1050.00,1.00,0.00,1030.49,1055.32,1824.83,1050.00,27.29,9.28e-02
1850.00,1050.00,1.00,0.00,1031.64,1055.23,1873.59,1050.00,27.27,9.35e-02
1900.00,1050.00,1.00,0.00,1032.67,1055.14,1922.47,1050.00,27.29,9.42e-02
1950.00,1050.00,1.00,0.00,1033.59,1055.06,1971.46,1050.00,27.30,9.48e-02
2000.00,1050.00,1.00,0.00,1034.42,1054.97,2020.55,1050.00,27.31,9.54e-02
2050.00,1050.00,1.00,0.00,1035.17,1054.89,2069.72,1050.00,27.32,9.59e-02
2100.00,1050.00,1.00,0.00,1035.85,1054.82,2118.96,1050.00,27.33,9.65e-02
2150.00,1050.00,1.00,0.00,1036.48,1054.74,2168.26,1050.00,27.32,9.69e-02
2200.00,1050.00,1.00,0.00,1037.05,1054.67,2217.62,1050.00,27.32,9.74e-02
2250.00,1050.00,1.00,0.00,1037.57,1054.60,2267.02,1050.00,27.33,9.79e-02
2300.00,1050.00,1.00,0.00,1038.06,1054.53,2316.47,1050.00,27.33,9.83e-02
2350.00,1050.00,1.00,0.00,1038.51,1054.46,2365.95,1050.00,27.34,9.87e-02
2400.00,1050.00,1.00,0.00,1038.92,1054.40,2415.47,1050.00,27.34,9.91e-02
2450.00,1050.00,1.00,0.00,1039.31,1054.33,2465.02,1050.00,27.34,9.95e-02
2500.00,1050.00,1.00,0.00,1039.67,1054.27,2514.60,1050.00,27.35,9.98e-02
2550.00,1050.00,1.00,0.00,1040.01,1054.21,2564.20,1050.00,27.35,1.00e-01
2600.00,1050.00,1.00,0.00,1040.33,1054.16,2613.83,1050.00,27.35,1.01e-01
2650.00,1050.00,1.00,0.00,1040.62,1054.10,2663.47,1050.00,27.35,1.01e-01
2700.00,1050.00,1.00,0.00,1040.90,1054.05,2713.14,1050.00,27.35,1.01e-01
2750.00,1050.00,1.00,0.00,1041.17,1053.99,2762.82,1050.00,27.35,1.01e-01
2800.00,1050.00,1.00,0.00,1041.42,1053.94,2812.52,1050.00,27.36,1.02e-01
2850.00,1050.00,1.00,0.00,1041.65,1053.89,2862.24,1050.00,27.36,1.02e-01
2900.00,1050.00,1.00,0.00,1041.87,1053.84,2911.97,1050.00,27.36,1.02e-01
2950.00,1050.00,1.00,0.00,1042.09,1053.79,2961.71,1050.00,27.36,1.03e-01
3000.00,1050.00,1.00,0.00,1042.29,1053.75,3011.46,1050.00,27.36,1.03e-01
1000.00,1100.00,1.00,0.00,922.24,1107.22,1184.98,1100.00,26.49,6.73e-02
1050.00,1100.00,1.00,0.00,953.75,1107.05,1203.30,1100.00,26.63,6.20e-02
1100.00,1100.00,1.00,0.00,980.48,1106.89,1226.41,1100.00,26.70,6.02e-02
1150.00,1100.00,1.00,0.00,1002.22,1106.74,1254.52,1100.00,26.78,6.17e-02
1200.00,1100.00,1.00,0.00,1019.31,1106.59,1287.28,1100.00,26.84,6.57e-02
1250.00,1100.00,1.00,0.00,1032.52,1106.45,1323.93,1100.00,26.89,7.10e-02
1300.00,1100.00,1.00,0.00,1042.68,1106.32,1363.64,1100.00,26.96,7.64e-02
1350.00,1100.00,1.00,0.00,1050.55,1106.19,1405.64,1100.00,27.00,8.13e-02
1400.00,1100.00,1.00,0.00,1056.73,1106.06,1449.33,1100.00,27.02,8.54e-02
1450.00,1100.00,1.00,0.00,1061.66,1105.95,1494.28,1100.00,27.07,8.86e-02
1500.00,1100.00,1.00,0.00,1065.66,1105.83,1540.17,1100.00,27.13,9.12e-02
1550.00,1100.00,1.00,0.00,1068.95,1105.72,1586.78,1100.00,27.14,9.33e-02
1600.00,1100.00,1.00,0.00,1071.69,1105.62,1633.93,1100.00,27.19,9.50e-02
1650.00,1100.00,1.00,0.00,1074.00,1105.51,1681.51,1100.00,27.19,9.64e-02
1700.00,1100.00,1.00,0.00,1075.98,1105.42,1729.44,1100.00,27.20,9.76e-02
1750.00,1100.00,1.00,0.00,1077.69,1105.32,1777.63,1100.00,27.23,9.87e-02
1800.00,1100.00,1.00,0.00,1079.17,1105.23,1826.05,1100.00,27.23,9.96e-02
1850.00,1100.00,1.00,0.00,1080.48,1105.14,1874.66,1100.00,27.25,1.00e-01
1900.00,1100.00,1.00,0.00,1081.64,1105.06,1923.42,1100.00,27.27,1.01e-01
1950.00,1100.00,1.00,0.00,1082.66,1104.97,1972.31,1100.00,27.28,1.02e-01
2000.00,1100.00,1.00,0.00,1083.59,1104.89,2021.31,1100.00,27.30,1.03e-01
2050.00,1100.00,1.00,0.00,1084.42,1104.81,2070.40,1100.00,27.31,1.03e-01
2100.00,1100.00,1.00,0.00,1085.17,1104.74,2119.57,1100.00,27.28,1.04e-01
2150.00,1100.00,1.00,0.00,1085.85,1104.67,2168.82,1100.00,27.29,1.04e-01
2200.00,1100.00,1.00,0.00,1086.47,1104.60,2218.12,1100.00,27.30,1.05e-01
2250.00,1100.00,1.00,0.00,1087.04,1104.53,2267.48,1100.00,27.30,1.05e-01
2300.00,1100.00,1.00,0.00,1087.57,1104.46,2316.89,1100.00,27.31,1.06e-01
2350.00,1100.00,1.00,0.00,1088.06,1104.40,2366.34,1100.00,27.31,1.06e-01
2400.00,1100.00,1.00,0.00,1088.50,1104.33,2415.83,1100.00,27.31,1.07e-01
2450.00,1100.00,1.00,0.00,1088.92,1104.27,2465.35,1100.00,27.32,1.07e-01
2500.00,1100.00,1.00,0.00,1089.31,1104.21,2514.90,1100.00,27.32,1.08e-01
2550.00,1100.00,1.00,0.00,1089.67,1104.16,2564.49,1100.00,27.32,1.08e-01
2600.00,1100.00,1.00,0.00,1090.01,1104.10,2614.09,1100.00,27.33,1.08e-01
2650.00,1100.00,1.00,0.00,1090.33,1104.04,2663.72,1100.00,27.33,1.09e-01
2700.00,1100.00,1.00,0.00,1090.62,1103.99,2713.37,1100.00,27.33,1.09e-01
2750.00,1100.00,1.00,0.00,1090.90,1103.94,2763.04,1100.00,27.33,1.09e-01
2800.00,1100.00,1.00,0.00,1091.17,1103.89,2812.72,1100.00,27.33,1.10e-01
2850.00,1100.00,1.00,0.00,1091.42,1103.84,2862.42,1100.00,27.33,1.10e-01
2900.00,1100.00,1.00,0.00,1091.65,1103.79,2912.14,1100.00,27.33,1.10e-01
2950.00,1100.00,1.00,0.00,1091.87,1103.75,2961.87,1100.00,27.34,1.11e-01
3000.00,1100.00,1.00,0.00,1092.08,1103.70,3011.61,1100.00,27.34,1.11e-01
1000.00,1150.00,1.00,0.00,936.33,1157.05,1220.72,1150.00,26.28,8.30e-02
1050.00,1150.00,1.00,0.00,972.00,1156.89,1234.89,1150.00,26.45,7.36e-02
1100.00,1150.00,1.00,0.00,1003.55,1156.74,1253.19,1150.00,26.59,6.77e-02
1150.00,1150.00,1.00,0.00,1030.32,1156.59,1276.27,1150.00,26.67,6.57e-02
1200.00,1150.00,1.00,0.00,1052.09,1156.45,1304.36,1150.00,26.76,6.73e-02
1250.00,1150.00,1.00,0.00,1069.22,1156.32,1337.10,1150.00,26.82,7.16e-02
1300.00,1150.00,1.00,0.00,1082.44,1156.19,1373.74,1150.00,26.87,7.73e-02
1350.00,1150.00,1.00,0.00,1092.62,1156.06,1413.44,1150.00,26.93,8.31e-02
1400.00,1150.00,1.00,0.00,1100.51,1155.95,1455.44,1150.00,26.99,8.82e-02
1450.00,1150.00,1.00,0.00,1106.70,1155.83,1499.13,1150.00,27.00,9.25e-02
1500.00,1150.00,1.00,0.00,1111.64,1155.72,1544.08,1150.00,27.04,9.59e-02
1550.00,1150.00,1.00,0.00,1115.64,1155.62,1589.98,1150.00,27.10,9.87e-02
1600.00,1150.00,1.00,0.00,1118.93,1155.51,1636.59,1150.00,27.11,1.01e-01
1650.00,1150.00,1.00,0.00,1121.67,1155.42,1683.74,1150.00,27.15,1.03e-01
1700.00,1150.00,1.00,0.00,1123.99,1155.32,1731.33,1150.00,27.19,1.04e-01
1750.00,1150.00,1.00,0.00,1125.97,1155.23,1779.26,1150.00,27.18,1.05e-01
1800.00,1150.00,1.00,0.00,1127.68,1155.14,1827.46,1150.00,27.19,1.06e-01
1850.00,1150.00,1.00,0.00,1129.17,1155.05,1875.89,1150.00,27.22,1.07e-01
1900.00,1150.00,1.00,0.00,1130.47,1154.97,1924.50,1150.00,27.24,1.08e-01
1950.00,1150.00,1.00,0.00,1131.63,1154.89,1973.26,1150.00,27.23,1.09e-01
2000.00,1150.00,1.00,0.00,1132.66,1154.81,2022.16,1150.00,27.24,1.10e-01
2050.00,1150.00,1.00,0.00,1133.58,1154.74,2071.16,1150.00,27.25,1.11e-01
2100.00,1150.00,1.00,0.00,1134.41,1154.67,2120.26,1150.00,27.26,1.11e-01
2150.00,1150.00,1.00,0.00,1135.16,1154.60,2169.43,1150.00,27.27,1.12e-01
2200.00,1150.00,1.00,0.00,1135.85,1154.53,2218.68,1150.00,27.28,1.12e-01
2250.00,1150.00,1.00,0.00,1136.47,1154.46,2267.99,1150.00,27.29,1.13e-01
2300.00,1150.00,1.00,0.00,1137.04,1154.40,2317.35,1150.00,27.29,1.14e-01
2350.00,1150.00,1.00,0.00,1137.57,1154.33,2366.77,1150.00,27.30,1.14e-01
2400.00,1150.00,1.00,0.00,1138.05,1154.27,2416.22,1150.00,27.30,1.15e-01
2450.00,1150.00,1.00,0.00,1138.50,1154.21,2465.71,1150.00,27.31,1.15e-01
2500.00,1150.00,1.00,0.00,1138.92,1154.16,2515.24,1150.00,27.31,1.16e-01
2550.00,1150.00,1.00,0.00,1139.31,1154.10,2564.79,1150.00,27.31,1.16e-01
2600.00,1150.00,1.00,0.00,1139.67,1154.04,2614.38,1150.00,27.31,1.16e-01
2650.00,1150.00,1.00,0.00,1140.01,1153.99,2663.98,1150.00,27.28,1.17e-01
2700.00,1150.00,1.00,0.00,1140.32,1153.94,2713.62,1150.00,27.28,1.17e-01
2750.00,1150.00,1.00,0.00,1140.62,1153.89,2763.27,1150.00,27.28,1.18e-01
2800.00,1150.00,1.00,0.00,1140.90,1153.84,2812.94,1150.00,27.28,1.18e-01
2850.00,1150.00,1.00,0.00,1141.16,1153.79,2862.63,1150.00,27.28,1.18e-01
2900.00,1150.00,1.00,0.00,1141.41,1153.74,2912.33,1150.00,27.28,1.19e-01
2950.00,1150.00,1.00,0.00,1141.65,1153.70,2962.05,1150.00,27.28,1.19e-01
3000.00,1150.00,1.00,0.00,1141.87,1153.65,3011.78,1150.00,27.28,1.19e-01
1000.00,1200.00,1.00,0.00,947.12,1206.89,1259.76,1200.00,26.06,1.04e-01
1050.00,1200.00,1.00,0.00,986.08,1206.73,1270.65,1200.00,26.24,9.04e-02
1100.00,1200.00,1.00,0.00,1021.78,1206.59,1284.81,1200.00,26.42,8.01e-02
1150.00,1200.00,1.00,0.00,1053.37,1206.45,1303.08,1200.00,26.56,7.37e-02
1200.00,1200.00,1.00,0.00,1080.17,1206.32,1326.15,1200.00,26.64,7.15e-02
1250.00,1200.00,1.00,0.00,1101.97,1206.19,1354.21,1200.00,26.73,7.32e-02
1300.00,1200.00,1.00,0.00,1119.13,1206.06,1386.94,1200.00,26.80,7.78e-02
1350.00,1200.00,1.00,0.00,1132.38,1205.94,1423.57,1200.00,26.86,8.38e-02
1400.00,1200.00,1.00,0.00,1142.57,1205.83,1463.26,1200.00,26.91,8.99e-02
1450.00,1200.00,1.00,0.00,1150.47,1205.72,1505.25,1200.00,26.97,9.54e-02
1500.00,1200.00,1.00,0.00,1156.67,1205.61,1548.95,1200.00,27.01,9.99e-02
1550.00,1200.00,1.00,0.00,1161.61,1205.51,1593.90,1200.00,27.03,1.04e-01
1600.00,1200.00,1.00,0.00,1165.62,1205.41,1639.80,1200.00,27.07,1.06e-01
1650.00,1200.00,1.00,0.00,1168.91,1205.32,1686.41,1200.00,27.12,1.09e-01
1700.00,1200.00,1.00,0.00,1171.66,1205.23,1733.57,1200.00,27.12,1.11e-01
1750.00,1200.00,1.00,0.00,1173.98,1205.14,1781.16,1200.00,27.15,1.12e-01
1800.00,1200.00,1.00,0.00,1175.96,1205.05,1829.10,1200.00,27.18,1.13e-01
1850.00,1200.00,1.00,0.00,1177.67,1204.97,1877.30,1200.00,27.17,1.15e-01
1900.00,1200.00,1.00,0.00,1179.16,1204.89,1925.73,1200.00,27.19,1.16e-01
1950.00,1200.00,1.00,0.00,1180.47,1204.81,1974.35,1200.00,27.19,1.17e-01
2000.00,1200.00,1.00,0.00,1181.62,1204.74,2023.12,1200.00,27.21,1.17e-01
2050.00,1200.00,1.00,0.00,1182.65,1204.67,2072.01,1200.00,27.22,1.18e-01
2100.00,1200.00,1.00,0.00,1183.58,1204.60,2121.02,1200.00,27.24,1.19e-01
2150.00,1200.00,1.00,0.00,1184.41,1204.53,2170.12,1200.00,27.22,1.20e-01
2200.00,1200.00,1.00,0.00,1185.16,1204.46,2219.30,1200.00,27.23,1.20e-01
2250.00,1200.00,1.00,0.00,1185.84,1204.40,2268.55,1200.00,27.23,1.21e-01
2300.00,1200.00,1.00,0.00,1186.47,1204.33,2317.87,1200.00,27.24,1.22e-01
2350.00,1200.00,1.00,0.00,1187.04,1204.27,2367.23,1200.00,27.25,1.22e-01
2400.00,1200.00,1.00,0.00,1187.56,1204.21,2416.65,1200.00,27.25,1.23e-01
2450.00,1200.00,1.00,0.00,1188.05,1204.15,2466.10,1200.00,27.25,1.23e-01
2500.00,1200.00,1.00,0.00,1188.50,1204.10,2515.60,1200.00,27.26,1.24e-01
2550.00,1200.00,1.00,0.00,1188.92,1204.04,2565.13,1200.00,27.26,1.24e-01
2600.00,1200.00,1.00,0.00,1189.30,1203.99,2614.69,1200.00,27.26,1.25e-01
2650.00,1200.00,1.00,0.00,1189.67,1203.94,2664.27,1200.00,27.26,1.25e-01
2700.00,1200.00,1.00,0.00,1190.00,1203.89,2713.88,1200.00,27.26,1.26e-01
2750.00,1200.00,1.00,0.00,1190.32,1203.84,2763.52,1200.00,27.27,1.26e-01
2800.00,1200.00,1.00,0.00,1190.62,1203.79,2813.17,1200.00,27.27,1.27e-01
2850.00,1200.00,1.00,0.00,1190.90,1203.74,2862.85,1200.00,27.27,1.27e-01
2900.00,1200.00,1.00,0.00,1191.16,1203.70,2912.54,1200.00,27.27,1.27e-01
2950.00,1200.00,1.00,0.00,1191.41,1203.65,2962.24,1200.00,27.27,1.28e-01
3000.00,1200.00,1.00,0.00,1191.65,1203.61,3011.96,1200.00,27.27,1.28e-01
1000.00,1250.00,1.00,0.00,955.42,1256.73,1301.31,1250.00,25.82,1.30e-01
1050.00,1250.00,1.00,0.00,996.87,1256.59,1309.72,1250.00,26.01,1.13e-01
1100.00,1250.00,1.00,0.00,1035.86,1256.45,1320.59,1250.00,26.21,9.82e-02
1150.00,1250.00,1.00,0.00,1071.58,1256.31,1334.73,1250.00,26.39,8.69e-02
1200.00,1250.00,1.00,0.00,1103.20,1256.19,1352.99,1250.00,26.54,7.99e-02
1250.00,1250.00,1.00,0.00,1130.03,1256.06,1376.03,1250.00,26.62,7.74e-02
1300.00,1250.00,1.00,0.00,1151.87,1255.94,1404.08,1250.00,26.71,7.92e-02
1350.00,1250.00,1.00,0.00,1169.05,1255.83,1436.78,1250.00,26.78,8.42e-02
1400.00,1250.00,1.00,0.00,1182.31,1255.72,1473.41,1250.00,26.84,9.06e-02
1450.00,1250.00,1.00,0.00,1192.52,1255.61,1513.09,1250.00,26.89,9.71e-02
1500.00,1250.00,1.00,0.00,1200.43,1255.51,1555.08,1250.00,26.96,1.03e-01
1550.00,1250.00,1.00,0.00,1206.64,1255.41,1598.78,1250.00,27.00,1.08e-01
1600.00,1250.00,1.00,0.00,1211.59,1255.32,1643.73,1250.00,27.01,1.11e-01
1650.00,1250.00,1.00,0.00,1215.60,1255.23,1689.63,1250.00,27.04,1.14e-01
1700.00,1250.00,1.00,0.00,1218.89,1255.14,1736.25,1250.00,27.08,1.17e-01
1750.00,1250.00,1.00,0.00,1221.64,1255.05,1783.41,1250.00,27.12,1.19e-01
1800.00,1250.00,1.00,0.00,1223.97,1254.97,1831.01,1250.00,27.12,1.20e-01
1850.00,1250.00,1.00,0.00,1225.95,1254.89,1878.94,1250.00,27.15,1.22e-01
1900.00,1250.00,1.00,0.00,1227.66,1254.81,1927.15,1250.00,27.17,1.23e-01
1950.00,1250.00,1.00,0.00,1229.15,1254.74,1975.59,1250.00,27.19,1.24e-01
2000.00,1250.00,1.00,0.00,1230.46,1254.67,2024.21,1250.00,27.17,1.25e-01
2050.00,1250.00,1.00,0.00,1231.62,1254.59,2072.98,1250.00,27.18,1.26e-01
2100.00,1250.00,1.00,0.00,1232.65,1254.53,2121.88,1250.00,27.20,1.27e-01
2150.00,1250.00,1.00,0.00,1233.57,1254.46,2170.89,1250.00,27.19,1.28e-01
2200.00,1250.00,1.00,0.00,1234.40,1254.40,2219.99,1250.00,27.20,1.28e-01
2250.00,1250.00,1.00,0.00,1235.15,1254.33,2269.18,1250.00,27.21,1.29e-01
2300.00,1250.00,1.00,0.00,1235.84,1254.27,2318.43,1250.00,27.21,1.30e-01
2350.00,1250.00,1.00,0.00,1236.46,1254.21,2367.75,1250.00,27.22,1.30e-01
2400.00,1250.00,1.00,0.00,1237.04,1254.15,2417.12,1250.00,27.23,1.31e-01
2450.00,1250.00,1.00,0.00,1237.56,1254.10,2466.54,1250.00,27.23,1.32e-01
2500.00,1250.00,1.00,0.00,1238.05,1254.04,2516.00,1250.00,27.23,1.32e-01
2550.00,1250.00,1.00,0.00,1238.50,1253.99,2565.49,1250.00,27.24,1.33e-01
2600.00,1250.00,1.00,0.00,1238.91,1253.94,2615.02,1250.00,27.24,1.33e-01
2650.00,1250.00,1.00,0.00,1239.30,1253.89,2664.59,1250.00,27.24,1.34e-01
2700.00,1250.00,1.00,0.00,1239.66,1253.84,2714.17,1250.00,27.24,1.34e-01
2750.00,1250.00,1.00,0.00,1240.00,1253.79,2763.79,1250.00,27.24,1.35e-01
2800.00,1250.00,1.00,0.00,1240.32,1253.74,2813.42,1250.00,27.24,1.35e-01
2850.00,1250.00,1.00,0.00,1240.62,1253.70,2863.08,1250.00,27.24,1.36e-01
2900.00,1250.00,1.00,0.00,1240.90,1253.65,2912.76,1250.00,27.24,1.36e-01
2950.00,1250.00,1.00,0.00,1241.16,1253.61,2962.45,1250.00,27.24,1.37e-01
3000.00,1250.00,1.00,0.00,1241.41,1253.57,3012.16,1250.00,27.24,1.37e-01
1000.00,1300.00,1.00,0.00,961.88,1306.59,1344.71,1300.00,25.64,1.63e-01
1050.00,1300.00,1.00,0.00,1005.17,1306.45,1351.28,1300.00,25.78,1.41e-01
1100.00,1300.00,1.00,0.00,1046.64,1306.31,1359.68,1300.00,25.97,1.22e-01
1150.00,1300.00,1.00,0.00,1085.65,1306.19,1370.54,1300.00,26.17,1.06e-01
1200.00,1300.00,1.00,0.00,1121.40,1306.06,1384.66,1300.00,26.35,9.40e-02
1250.00,1300.00,1.00,0.00,1153.04,1305.94,1402.90,1300.00,26.51,8.63e-02
1300.00,1300.00,1.00,0.00,1179.91,1305.83,1425.92,1300.00,26.60,8.36e-02
1350.00,1300.00,1.00,0.00,1201.77,1305.72,1453.95,1300.00,26.69,8.56e-02
1400.00,1300.00,1.00,0.00,1218.97,1305.61,1486.64,1300.00,26.76,9.08e-02
1450.00,1300.00,1.00,0.00,1232.26,1305.51,1523.26,1300.00,26.82,9.76e-02
1500.00,1300.00,1.00,0.00,1242.48,1305.41,1562.94,1300.00,26.88,1.05e-01
1550.00,1300.00,1.00,0.00,1250.40,1305.32,1604.92,1300.00,26.94,1.11e-01
1600.00,1300.00,1.00,0.00,1256.61,1305.23,1648.62,1300.00,26.98,1.16e-01
1650.00,1300.00,1.00,0.00,1261.57,1305.14,1693.57,1300.00,27.02,1.20e-01
1700.00,1300.00,1.00,0.00,1265.58,1305.05,1739.47,1300.00,27.02,1.23e-01
1750.00,1300.00,1.00,0.00,1268.88,1304.97,1786.09,1300.00,27.05,1.25e-01
1800.00,1300.00,1.00,0.00,1271.63,1304.89,1833.26,1300.00,27.09,1.27e-01
1850.00,1300.00,1.00,0.00,1273.96,1304.81,1880.86,1300.00,27.12,1.29e-01
1900.00,1300.00,1.00,0.00,1275.94,1304.74,1928.80,1300.00,27.11,1.30e-01
1950.00,1300.00,1.00,0.00,1277.65,1304.67,1977.01,1300.00,27.13,1.32e-01
2000.00,1300.00,1.00,0.00,1279.14,1304.59,2025.45,1300.00,27.15,1.33e-01
2050.00,1300.00,1.00,0.00,1280.45,1304.53,2074.07,1300.00,27.17,1.34e-01
2100.00,1300.00,1.00,0.00,1281.61,1304.46,2122.85,1300.00,27.18,1.35e-01
2150.00,1300.00,1.00,0.00,1282.64,1304.39,2171.75,1300.00,27.20,1.36e-01
2200.00,1300.00,1.00,0.00,1283.57,1304.33,2220.77,1300.00,27.17,1.36e-01
2250.00,1300.00,1.00,0.00,1284.40,1304.27,2269.87,1300.00,27.17,1.37e-01
2300.00,1300.00,1.00,0.00,1285.15,1304.21,2319.06,1300.00,27.18,1.38e-01
2350.00,1300.00,1.00,0.00,1285.84,1304.15,2368.32,1300.00,27.18,1.39e-01
2400.00,1300.00,1.00,0.00,1286.46,1304.10,2417.64,1300.00,27.19,1.39e-01
2450.00,1300.00,1.00,0.00,1287.03,1304.04,2467.01,1300.00,27.19,1.40e-01
2500.00,1300.00,1.00,0.00,1287.56,1303.99,2516.43,1300.00,27.20,1.41e-01
2550.00,1300.00,1.00,0.00,1288.05,1303.94,2565.89,1300.00,27.19,1.41e-01
2600.00,1300.00,1.00,0.00,1288.50,1303.89,2615.39,1300.00,27.19,1.42e-01
