# Dark Matter Relic Abundance for Singlet-Doublet Model
#############################################
# Parameter explanation:
# mS: mass parameter of the singlet scalar
# mD: mass parameter of the doublet scalar
# YChi: Yukawa coupling of the singlet scalar to the doublet scalar
# ThetaY: mixing angle between the two Yukawa couplings, defined as ArcTan(Y2/Y1)
# MN1, MN2, MN3: mass eigenvalues of the neutralino-like Majorana fermions
# MChi: physical mass of the chargino-like Dirac fermion
# Xf: dimensionless freeze-out temperature parameter
# Omegah2: dark matter relic density times dimensionless Hubble rate squared
# Note: The masses are in GeV, ThetaY is in radians
# Format: mS,mD,YChi,ThetaY,Xf,Omegah2
#############################################
mS,mD,YChi,ThetaY,MN1,MN2,MN3,MChi,Xf,Omegah2
1500.00,1350.00,0.10,3.14,1349.00,1350.05,1501.06,1350.00,27.13,1.81e-01
1550.00,1350.00,0.10,3.14,1349.25,1350.05,1550.81,1350.00,27.11,1.79e-01
1600.00,1350.00,0.10,3.14,1349.40,1350.05,1600.66,1350.00,27.12,1.79e-01
1650.00,1350.00,0.10,3.14,1349.50,1350.05,1650.55,1350.00,27.13,1.79e-01
1700.00,1350.00,0.10,3.14,1349.57,1350.05,1700.48,1350.00,27.13,1.78e-01
1750.00,1350.00,0.10,3.14,1349.62,1350.05,1750.43,1350.00,27.13,1.78e-01
1800.00,1350.00,0.10,3.14,1349.66,1350.05,1800.38,1350.00,27.13,1.78e-01
1850.00,1350.00,0.10,3.14,1349.70,1350.05,1850.35,1350.00,27.14,1.78e-01
1900.00,1350.00,0.10,3.14,1349.72,1350.05,1900.32,1350.00,27.14,1.78e-01
1950.00,1350.00,0.10,3.14,1349.75,1350.05,1950.30,1350.00,27.14,1.78e-01
2000.00,1350.00,0.10,3.14,1349.77,1350.05,2000.28,1350.00,27.14,1.78e-01
1000.00,1400.00,0.10,3.14,999.68,1400.06,1400.38,1400.00,18.03,7.53e+02
1050.00,1400.00,0.10,3.14,1049.63,1400.06,1400.43,1400.00,18.75,4.75e+02
1100.00,1400.00,0.10,3.14,1099.56,1400.06,1400.50,1400.00,19.50,2.67e+02
1150.00,1400.00,0.10,3.14,1149.45,1400.06,1400.60,1400.00,20.80,1.13e+02
1200.00,1400.00,0.10,3.14,1199.30,1400.06,1400.76,1400.00,21.99,3.50e+01
1250.00,1400.00,0.10,3.14,1249.05,1400.06,1401.00,1400.00,23.20,1.09e+01
1300.00,1400.00,0.10,3.14,1298.56,1400.06,1401.49,1400.00,24.50,3.20e+00
1350.00,1400.00,0.10,3.14,1347.19,1400.06,1402.87,1400.00,25.68,9.85e-01
1400.00,1400.00,0.10,3.14,1387.72,1400.05,1412.34,1400.00,26.65,3.30e-01
1450.00,1400.00,0.10,3.14,1397.14,1400.05,1452.92,1400.00,26.98,2.14e-01
1500.00,1400.00,0.10,3.14,1398.51,1400.05,1501.54,1400.00,27.03,1.98e-01
1550.00,1400.00,0.10,3.14,1399.00,1400.05,1551.05,1400.00,27.06,1.94e-01
1600.00,1400.00,0.10,3.14,1399.25,1400.05,1600.81,1400.00,27.08,1.92e-01
1650.00,1400.00,0.10,3.14,1399.40,1400.05,1650.65,1400.00,27.10,1.92e-01
1700.00,1400.00,0.10,3.14,1399.50,1400.05,1700.55,1400.00,27.10,1.91e-01
1750.00,1400.00,0.10,3.14,1399.57,1400.05,1750.48,1400.00,27.11,1.91e-01
1800.00,1400.00,0.10,3.14,1399.62,1400.05,1800.43,1400.00,27.11,1.91e-01
1850.00,1400.00,0.10,3.14,1399.66,1400.05,1850.38,1400.00,27.11,1.91e-01
1900.00,1400.00,0.10,3.14,1399.70,1400.05,1900.35,1400.00,27.11,1.91e-01
1950.00,1400.00,0.10,3.14,1399.72,1400.05,1950.32,1400.00,27.11,1.91e-01
2000.00,1400.00,0.10,3.14,1399.75,1400.04,2000.30,1400.00,27.11,1.91e-01
1000.00,1450.00,0.10,3.14,999.73,1450.06,1450.34,1450.00,17.53,1.06e+03
1050.00,1450.00,0.10,3.14,1049.68,1450.06,1450.38,1450.00,18.20,7.35e+02
1100.00,1450.00,0.10,3.14,1099.63,1450.06,1450.43,1450.00,18.87,4.54e+02
1150.00,1450.00,0.10,3.14,1149.55,1450.06,1450.50,1450.00,19.58,2.54e+02
1200.00,1450.00,0.10,3.14,1199.45,1450.06,1450.60,1450.00,20.92,1.07e+02
1250.00,1450.00,0.10,3.14,1249.30,1450.06,1450.76,1450.00,22.10,3.20e+01
1300.00,1450.00,0.10,3.14,1299.05,1450.06,1451.00,1450.00,23.28,1.02e+01
1350.00,1450.00,0.10,3.14,1348.56,1450.05,1451.49,1450.00,24.55,3.14e+00
1400.00,1450.00,0.10,3.14,1397.18,1450.05,1452.87,1450.00,25.69,1.01e+00
1450.00,1450.00,0.10,3.14,1437.72,1450.05,1462.34,1450.00,26.61,3.51e-01
1500.00,1450.00,0.10,3.14,1447.14,1450.05,1502.92,1450.00,26.94,2.29e-01
1550.00,1450.00,0.10,3.14,1448.51,1450.05,1551.54,1450.00,27.00,2.13e-01
1600.00,1450.00,0.10,3.14,1449.00,1450.05,1601.05,1450.00,27.02,2.08e-01
1650.00,1450.00,0.10,3.14,1449.25,1450.05,1650.80,1450.00,27.04,2.06e-01
1700.00,1450.00,0.10,3.14,1449.40,1450.05,1700.65,1450.00,27.04,2.05e-01
1750.00,1450.00,0.10,3.14,1449.50,1450.05,1750.55,1450.00,27.05,2.05e-01
1800.00,1450.00,0.10,3.14,1449.57,1450.05,1800.48,1450.00,27.05,2.04e-01
1850.00,1450.00,0.10,3.14,1449.62,1450.05,1850.42,1450.00,27.05,2.04e-01
1900.00,1450.00,0.10,3.14,1449.66,1450.05,1900.38,1450.00,27.05,2.04e-01
1950.00,1450.00,0.10,3.14,1449.70,1450.04,1950.35,1450.00,27.05,2.04e-01
2000.00,1450.00,0.10,3.14,1449.72,1450.04,2000.32,1450.00,27.05,2.04e-01
1000.00,1500.00,0.10,3.14,999.76,1500.06,1500.30,1500.00,17.10,1.48e+03
1050.00,1500.00,0.10,3.14,1049.72,1500.06,1500.34,1500.00,17.69,1.05e+03
1100.00,1500.00,0.10,3.14,1099.68,1500.06,1500.38,1500.00,18.35,7.11e+02
1150.00,1500.00,0.10,3.14,1149.62,1500.06,1500.43,1500.00,19.02,4.31e+02
1200.00,1500.00,0.10,3.14,1199.55,1500.06,1500.50,1500.00,19.71,2.41e+02
1250.00,1500.00,0.10,3.14,1249.45,1500.06,1500.60,1500.00,21.13,8.71e+01
1300.00,1500.00,0.10,3.14,1299.30,1500.05,1500.76,1500.00,22.24,2.94e+01
1350.00,1500.00,0.10,3.14,1349.05,1500.05,1501.00,1500.00,23.37,9.67e+00
1400.00,1500.00,0.10,3.14,1398.56,1500.05,1501.49,1500.00,24.58,3.09e+00
1450.00,1500.00,0.10,3.14,1447.18,1500.05,1502.87,1500.00,25.70,1.04e+00
1500.00,1500.00,0.10,3.14,1487.71,1500.05,1512.34,1500.00,26.62,3.73e-01
1550.00,1500.00,0.10,3.14,1497.14,1500.05,1552.91,1500.00,26.88,2.46e-01
1600.00,1500.00,0.10,3.14,1498.51,1500.05,1601.54,1500.00,26.98,2.27e-01
1650.00,1500.00,0.10,3.14,1499.00,1500.05,1651.05,1500.00,27.00,2.22e-01
1700.00,1500.00,0.10,3.14,1499.25,1500.05,1700.80,1500.00,27.00,2.20e-01
1750.00,1500.00,0.10,3.14,1499.40,1500.05,1750.65,1500.00,27.00,2.19e-01
1800.00,1500.00,0.10,3.14,1499.50,1500.05,1800.55,1500.00,27.01,2.18e-01
1850.00,1500.00,0.10,3.14,1499.57,1500.05,1850.48,1500.00,27.01,2.18e-01
1900.00,1500.00,0.10,3.14,1499.62,1500.04,1900.42,1500.00,27.01,2.18e-01
1950.00,1500.00,0.10,3.14,1499.66,1500.04,1950.38,1500.00,27.01,2.18e-01
2000.00,1500.00,0.10,3.14,1499.70,1500.04,2000.35,1500.00,27.01,2.18e-01
1000.00,1550.00,0.10,3.14,999.78,1550.06,1550.28,1550.00,16.59,1.88e+03
1050.00,1550.00,0.10,3.14,1049.76,1550.06,1550.30,1550.00,17.25,1.45e+03
1100.00,1550.00,0.10,3.14,1099.72,1550.06,1550.34,1550.00,17.84,1.03e+03
1150.00,1550.00,0.10,3.14,1149.68,1550.06,1550.38,1550.00,18.47,6.83e+02
1200.00,1550.00,0.10,3.14,1199.62,1550.06,1550.43,1550.00,19.13,4.10e+02
1250.00,1550.00,0.10,3.14,1249.55,1550.05,1550.50,1550.00,20.09,2.14e+02
1300.00,1550.00,0.10,3.14,1299.45,1550.05,1550.60,1550.00,21.28,8.09e+01
1350.00,1550.00,0.10,3.14,1349.30,1550.05,1550.76,1550.00,22.35,2.71e+01
1400.00,1550.00,0.10,3.14,1399.05,1550.05,1551.00,1550.00,23.47,9.19e+00
1450.00,1550.00,0.10,3.14,1448.56,1550.05,1551.49,1550.00,24.62,3.06e+00
1500.00,1550.00,0.10,3.14,1497.18,1550.05,1552.87,1550.00,25.69,1.07e+00
1550.00,1550.00,0.10,3.14,1537.71,1550.05,1562.34,1550.00,26.59,3.95e-01
1600.00,1550.00,0.10,3.14,1547.14,1550.05,1602.91,1550.00,26.84,2.62e-01
1650.00,1550.00,0.10,3.14,1548.51,1550.05,1651.54,1550.00,26.94,2.42e-01
1700.00,1550.00,0.10,3.14,1549.00,1550.05,1701.05,1550.00,26.98,2.36e-01
1750.00,1550.00,0.10,3.14,1549.25,1550.05,1750.80,1550.00,26.99,2.34e-01
1800.00,1550.00,0.10,3.14,1549.40,1550.05,1800.65,1550.00,27.00,2.33e-01
1850.00,1550.00,0.10,3.14,1549.50,1550.04,1850.55,1550.00,27.00,2.32e-01
1900.00,1550.00,0.10,3.14,1549.57,1550.04,1900.48,1550.00,27.00,2.32e-01
1950.00,1550.00,0.10,3.14,1549.62,1550.04,1950.42,1550.00,27.00,2.32e-01
2000.00,1550.00,0.10,3.14,1549.66,1550.04,2000.38,1550.00,27.00,2.32e-01
1000.00,1600.00,0.10,3.14,999.81,1600.06,1600.25,1600.00,16.38,2.21e+03
1050.00,1600.00,0.10,3.14,1049.78,1600.06,1600.28,1600.00,16.86,1.88e+03
1100.00,1600.00,0.10,3.14,1099.75,1600.06,1600.30,1600.00,17.41,1.47e+03
1150.00,1600.00,0.10,3.14,1149.72,1600.06,1600.34,1600.00,17.98,1.01e+03
1200.00,1600.00,0.10,3.14,1199.68,1600.05,1600.38,1600.00,18.62,6.52e+02
1250.00,1600.00,0.10,3.14,1249.62,1600.05,1600.43,1600.00,19.23,3.89e+02
1300.00,1600.00,0.10,3.14,1299.55,1600.05,1600.50,1600.00,20.19,2.04e+02
1350.00,1600.00,0.10,3.14,1349.45,1600.05,1600.60,1600.00,21.41,6.70e+01
1400.00,1600.00,0.10,3.14,1399.30,1600.05,1600.76,1600.00,22.48,2.52e+01
1450.00,1600.00,0.10,3.14,1449.05,1600.05,1601.00,1600.00,23.56,8.78e+00
1500.00,1600.00,0.10,3.14,1498.55,1600.05,1601.49,1600.00,24.69,3.03e+00
1550.00,1600.00,0.10,3.14,1547.18,1600.05,1602.87,1600.00,25.69,1.10e+00
1600.00,1600.00,0.10,3.14,1587.71,1600.05,1612.33,1600.00,26.56,4.19e-01
1650.00,1600.00,0.10,3.14,1597.14,1600.05,1652.91,1600.00,26.81,2.79e-01
1700.00,1600.00,0.10,3.14,1598.51,1600.05,1701.54,1600.00,26.89,2.58e-01
1750.00,1600.00,0.10,3.14,1599.00,1600.05,1751.05,1600.00,26.94,2.51e-01
1800.00,1600.00,0.10,3.14,1599.25,1600.04,1800.80,1600.00,26.96,2.49e-01
1850.00,1600.00,0.10,3.14,1599.40,1600.04,1850.65,1600.00,26.96,2.47e-01
1900.00,1600.00,0.10,3.14,1599.50,1600.04,1900.55,1600.00,26.97,2.47e-01
1950.00,1600.00,0.10,3.14,1599.57,1600.04,1950.48,1600.00,26.98,2.47e-01
2000.00,1600.00,0.10,3.14,1599.62,1600.04,2000.42,1600.00,26.98,2.46e-01
1000.00,1650.00,0.10,3.14,999.82,1650.06,1650.23,1650.00,16.00,2.61e+03
1050.00,1650.00,0.10,3.14,1049.80,1650.06,1650.25,1650.00,16.45,2.33e+03
1100.00,1650.00,0.10,3.14,1099.78,1650.06,1650.28,1650.00,16.99,1.94e+03
1150.00,1650.00,0.10,3.14,1149.75,1650.05,1650.30,1650.00,17.51,1.39e+03
1200.00,1650.00,0.10,3.14,1199.72,1650.05,1650.34,1650.00,18.13,9.73e+02
1250.00,1650.00,0.10,3.14,1249.67,1650.05,1650.38,1650.00,18.73,6.21e+02
1300.00,1650.00,0.10,3.14,1299.62,1650.05,1650.43,1650.00,19.37,3.68e+02
1350.00,1650.00,0.10,3.14,1349.55,1650.05,1650.50,1650.00,20.58,1.66e+02
1400.00,1650.00,0.10,3.14,1399.44,1650.05,1650.60,1650.00,21.54,6.15e+01
1450.00,1650.00,0.10,3.14,1449.29,1650.05,1650.76,1650.00,22.59,2.35e+01
1500.00,1650.00,0.10,3.14,1499.04,1650.05,1651.00,1650.00,23.63,8.43e+00
1550.00,1650.00,0.10,3.14,1548.55,1650.05,1651.49,1650.00,24.70,3.01e+00
1600.00,1650.00,0.10,3.14,1597.18,1650.05,1652.87,1650.00,25.69,1.13e+00
1650.00,1650.00,0.10,3.14,1637.71,1650.05,1662.33,1650.00,26.54,4.42e-01
1700.00,1650.00,0.10,3.14,1647.14,1650.05,1702.91,1650.00,26.77,2.97e-01
1750.00,1650.00,0.10,3.14,1648.51,1650.04,1751.54,1650.00,26.85,2.74e-01
1800.00,1650.00,0.10,3.14,1649.00,1650.04,1801.05,1650.00,26.89,2.67e-01
1850.00,1650.00,0.10,3.14,1649.25,1650.04,1850.80,1650.00,26.91,2.64e-01
1900.00,1650.00,0.10,3.14,1649.40,1650.04,1900.65,1650.00,26.94,2.62e-01
1950.00,1650.00,0.10,3.14,1649.50,1650.04,1950.55,1650.00,26.94,2.62e-01
2000.00,1650.00,0.10,3.14,1649.57,1650.04,2000.47,1650.00,26.95,2.61e-01
1000.00,1700.00,0.10,3.14,999.84,1700.06,1700.22,1700.00,15.80,2.98e+03
1050.00,1700.00,0.10,3.14,1049.82,1700.06,1700.23,1700.00,16.01,2.76e+03
1100.00,1700.00,0.10,3.14,1099.80,1700.05,1700.25,1700.00,16.67,2.33e+03
1150.00,1700.00,0.10,3.14,1149.78,1700.05,1700.28,1700.00,17.13,1.88e+03
1200.00,1700.00,0.10,3.14,1199.75,1700.05,1700.30,1700.00,17.68,1.36e+03
1250.00,1700.00,0.10,3.14,1249.71,1700.05,1700.34,1700.00,18.26,9.34e+02
1300.00,1700.00,0.10,3.14,1299.67,1700.05,1700.38,1700.00,18.85,5.89e+02
1350.00,1700.00,0.10,3.14,1349.62,1700.05,1700.43,1700.00,19.48,3.49e+02
1400.00,1700.00,0.10,3.14,1399.54,1700.05,1700.50,1700.00,20.70,1.57e+02
1450.00,1700.00,0.10,3.14,1449.44,1700.05,1700.60,1700.00,21.66,5.66e+01
1500.00,1700.00,0.10,3.14,1499.29,1700.05,1700.76,1700.00,22.69,2.20e+01
1550.00,1700.00,0.10,3.14,1549.04,1700.05,1701.00,1700.00,23.71,8.12e+00
1600.00,1700.00,0.10,3.14,1598.55,1700.05,1701.49,1700.00,24.76,2.99e+00
1650.00,1700.00,0.10,3.14,1647.18,1700.05,1702.87,1700.00,25.69,1.16e+00
1700.00,1700.00,0.10,3.14,1687.71,1700.04,1712.33,1700.00,26.51,4.67e-01
1750.00,1700.00,0.10,3.14,1697.14,1700.04,1752.91,1700.00,26.73,3.15e-01
1800.00,1700.00,0.10,3.14,1698.51,1700.04,1801.54,1700.00,26.82,2.91e-01
1850.00,1700.00,0.10,3.14,1699.00,1700.04,1851.05,1700.00,26.86,2.83e-01
1900.00,1700.00,0.10,3.14,1699.25,1700.04,1900.80,1700.00,26.87,2.79e-01
1950.00,1700.00,0.10,3.14,1699.40,1700.04,1950.65,1700.00,26.89,2.78e-01
2000.00,1700.00,0.10,3.14,1699.50,1700.04,2000.55,1700.00,26.89,2.77e-01
1000.00,1750.00,0.10,3.14,999.85,1750.06,1750.20,1750.00,15.71,3.36e+03
1050.00,1750.00,0.10,3.14,1049.84,1750.05,1750.22,1750.00,15.78,3.16e+03
1100.00,1750.00,0.10,3.14,1099.82,1750.05,1750.23,1750.00,16.30,2.83e+03
1150.00,1750.00,0.10,3.14,1149.80,1750.05,1750.25,1750.00,16.78,2.40e+03
1200.00,1750.00,0.10,3.14,1199.78,1750.05,1750.28,1750.00,17.27,1.89e+03
1250.00,1750.00,0.10,3.14,1249.75,1750.05,1750.30,1750.00,17.82,1.33e+03
1300.00,1750.00,0.10,3.14,1299.71,1750.05,1750.34,1750.00,18.39,8.93e+02
1350.00,1750.00,0.10,3.14,1349.67,1750.05,1750.38,1750.00,18.92,5.61e+02
1400.00,1750.00,0.10,3.14,1399.62,1750.05,1750.43,1750.00,19.56,3.33e+02
1450.00,1750.00,0.10,3.14,1449.54,1750.05,1750.50,1750.00,20.83,1.49e+02
1500.00,1750.00,0.10,3.14,1499.44,1750.05,1750.60,1750.00,21.78,5.26e+01
1550.00,1750.00,0.10,3.14,1549.29,1750.05,1750.76,1750.00,22.76,2.08e+01
1600.00,1750.00,0.10,3.14,1599.04,1750.05,1751.00,1750.00,23.77,7.85e+00
1650.00,1750.00,0.10,3.14,1648.55,1750.04,1751.49,1750.00,24.76,2.99e+00
1700.00,1750.00,0.10,3.14,1697.17,1750.04,1752.87,1750.00,25.69,1.19e+00
1750.00,1750.00,0.10,3.14,1737.71,1750.04,1762.33,1750.00,26.48,4.92e-01
1800.00,1750.00,0.10,3.14,1747.14,1750.04,1802.91,1750.00,26.70,3.34e-01
1850.00,1750.00,0.10,3.14,1748.51,1750.04,1851.53,1750.00,26.78,3.08e-01
1900.00,1750.00,0.10,3.14,1749.00,1750.04,1901.04,1750.00,26.82,2.99e-01
1950.00,1750.00,0.10,3.14,1749.25,1750.04,1950.80,1750.00,26.84,2.95e-01
2000.00,1750.00,0.10,3.14,1749.40,1750.04,2000.65,1750.00,26.85,2.94e-01
1000.00,1800.00,0.10,3.14,999.86,1800.05,1800.19,1800.00,15.61,3.77e+03
1050.00,1800.00,0.10,3.14,1049.85,1800.05,1800.20,1800.00,15.68,3.55e+03
1100.00,1800.00,0.10,3.14,1099.84,1800.05,1800.22,1800.00,15.89,3.31e+03
1150.00,1800.00,0.10,3.14,1149.82,1800.05,1800.23,1800.00,16.37,2.96e+03
1200.00,1800.00,0.10,3.14,1199.80,1800.05,1800.25,1800.00,16.91,2.46e+03
1250.00,1800.00,0.10,3.14,1249.77,1800.05,1800.28,1800.00,17.39,1.78e+03
1300.00,1800.00,0.10,3.14,1299.75,1800.05,1800.30,1800.00,17.92,1.28e+03
1350.00,1800.00,0.10,3.14,1349.71,1800.05,1800.34,1800.00,18.49,8.51e+02
1400.00,1800.00,0.10,3.14,1399.67,1800.05,1800.38,1800.00,19.05,5.32e+02
1450.00,1800.00,0.10,3.14,1449.61,1800.05,1800.43,1800.00,19.94,2.93e+02
1500.00,1800.00,0.10,3.14,1499.54,1800.05,1800.50,1800.00,20.99,1.22e+02
1550.00,1800.00,0.10,3.14,1549.44,1800.05,1800.60,1800.00,21.90,4.88e+01
1600.00,1800.00,0.10,3.14,1599.29,1800.04,1800.76,1800.00,22.84,1.96e+01
1650.00,1800.00,0.10,3.14,1649.04,1800.04,1801.00,1800.00,23.80,7.62e+00
1700.00,1800.00,0.10,3.14,1698.55,1800.04,1801.49,1800.00,24.79,2.99e+00
1750.00,1800.00,0.10,3.14,1747.17,1800.04,1802.87,1800.00,25.69,1.23e+00
1800.00,1800.00,0.10,3.14,1787.71,1800.04,1812.33,1800.00,26.46,5.18e-01
1850.00,1800.00,0.10,3.14,1797.14,1800.04,1852.91,1800.00,26.66,3.54e-01
1900.00,1800.00,0.10,3.14,1798.51,1800.04,1901.53,1800.00,26.75,3.25e-01
1950.00,1800.00,0.10,3.14,1799.00,1800.04,1951.04,1800.00,26.79,3.16e-01
2000.00,1800.00,0.10,3.14,1799.25,1800.04,2000.79,1800.00,26.81,3.12e-01
1000.00,1850.00,0.10,3.14,999.87,1850.05,1850.18,1850.00,15.49,4.19e+03
1050.00,1850.00,0.10,3.14,1049.86,1850.05,1850.19,1850.00,15.60,3.97e+03
1100.00,1850.00,0.10,3.14,1099.85,1850.05,1850.20,1850.00,15.66,3.75e+03
1150.00,1850.00,0.10,3.14,1149.83,1850.05,1850.22,1850.00,15.90,3.49e+03
1200.00,1850.00,0.10,3.14,1199.82,1850.05,1850.23,1850.00,16.59,2.92e+03
1250.00,1850.00,0.10,3.14,1249.80,1850.05,1850.25,1850.00,17.02,2.37e+03
1300.00,1850.00,0.10,3.14,1299.77,1850.05,1850.28,1850.00,17.53,1.74e+03
1350.00,1850.00,0.10,3.14,1349.74,1850.05,1850.30,1850.00,18.06,1.23e+03
1400.00,1850.00,0.10,3.14,1399.71,1850.05,1850.34,1850.00,18.62,8.09e+02
1450.00,1850.00,0.10,3.14,1449.67,1850.05,1850.38,1850.00,19.13,5.05e+02
1500.00,1850.00,0.10,3.14,1499.61,1850.05,1850.43,1850.00,20.04,2.80e+02
1550.00,1850.00,0.10,3.14,1549.54,1850.04,1850.50,1850.00,21.09,1.14e+02
1600.00,1850.00,0.10,3.14,1599.44,1850.04,1850.60,1850.00,22.01,4.55e+01
1650.00,1850.00,0.10,3.14,1649.29,1850.04,1850.76,1850.00,22.92,1.86e+01
1700.00,1850.00,0.10,3.14,1699.04,1850.04,1851.00,1850.00,23.87,7.42e+00
1750.00,1850.00,0.10,3.14,1748.55,1850.04,1851.49,1850.00,24.84,2.99e+00
1800.00,1850.00,0.10,3.14,1797.17,1850.04,1852.87,1850.00,25.70,1.26e+00
1850.00,1850.00,0.10,3.14,1837.71,1850.04,1862.33,1850.00,26.43,5.44e-01
1900.00,1850.00,0.10,3.14,1847.14,1850.04,1902.91,1850.00,26.63,3.74e-01
1950.00,1850.00,0.10,3.14,1848.51,1850.04,1951.53,1850.00,26.71,3.44e-01
2000.00,1850.00,0.10,3.14,1849.00,1850.04,2001.04,1850.00,26.75,3.33e-01
1000.00,1900.00,0.10,3.14,999.88,1900.05,1900.17,1900.00,15.43,4.64e+03
1050.00,1900.00,0.10,3.14,1049.87,1900.05,1900.18,1900.00,15.49,4.41e+03
1100.00,1900.00,0.10,3.14,1099.86,1900.05,1900.19,1900.00,15.57,4.18e+03
1150.00,1900.00,0.10,3.14,1149.85,1900.05,1900.20,1900.00,15.79,3.92e+03
1200.00,1900.00,0.10,3.14,1199.83,1900.05,1900.22,1900.00,16.23,3.52e+03
1250.00,1900.00,0.10,3.14,1249.82,1900.05,1900.23,1900.00,16.71,2.98e+03
1300.00,1900.00,0.10,3.14,1299.79,1900.05,1900.25,1900.00,17.16,2.36e+03
1350.00,1900.00,0.10,3.14,1349.77,1900.05,1900.28,1900.00,17.65,1.69e+03
1400.00,1900.00,0.10,3.14,1399.74,1900.05,1900.30,1900.00,18.19,1.18e+03
1450.00,1900.00,0.10,3.14,1449.71,1900.05,1900.34,1900.00,18.70,7.68e+02
1500.00,1900.00,0.10,3.14,1499.67,1900.04,1900.38,1900.00,19.30,4.77e+02
1550.00,1900.00,0.10,3.14,1549.61,1900.04,1900.43,1900.00,20.39,2.27e+02
1600.00,1900.00,0.10,3.14,1599.54,1900.04,1900.50,1900.00,21.22,1.08e+02
1650.00,1900.00,0.10,3.14,1649.44,1900.04,1900.60,1900.00,22.08,4.26e+01
1700.00,1900.00,0.10,3.14,1699.29,1900.04,1900.76,1900.00,22.98,1.78e+01
1750.00,1900.00,0.10,3.14,1749.04,1900.04,1901.00,1900.00,23.93,7.24e+00
1800.00,1900.00,0.10,3.14,1798.55,1900.04,1901.49,1900.00,24.84,3.00e+00
1850.00,1900.00,0.10,3.14,1847.17,1900.04,1902.87,1900.00,25.69,1.30e+00
1900.00,1900.00,0.10,3.14,1887.71,1900.04,1912.33,1900.00,26.41,5.71e-01
1950.00,1900.00,0.10,3.14,1897.14,1900.04,1952.90,1900.00,26.64,3.94e-01
2000.00,1900.00,0.10,3.14,1898.51,1900.04,2001.53,1900.00,26.68,3.62e-01
1000.00,1950.00,0.10,3.14,999.89,1950.05,1950.16,1950.00,15.32,5.11e+03
1050.00,1950.00,0.10,3.14,1049.88,1950.05,1950.17,1950.00,15.43,4.87e+03
1100.00,1950.00,0.10,3.14,1099.87,1950.05,1950.18,1950.00,15.49,4.63e+03
1150.00,1950.00,0.10,3.14,1149.86,1950.05,1950.19,1950.00,15.56,4.39e+03
1200.00,1950.00,0.10,3.14,1199.85,1950.05,1950.20,1950.00,15.81,4.11e+03
1250.00,1950.00,0.10,3.14,1249.83,1950.05,1950.22,1950.00,16.31,3.66e+03
1300.00,1950.00,0.10,3.14,1299.81,1950.05,1950.23,1950.00,16.82,3.04e+03
1350.00,1950.00,0.10,3.14,1349.79,1950.05,1950.25,1950.00,17.29,2.22e+03
1400.00,1950.00,0.10,3.14,1399.77,1950.05,1950.28,1950.00,17.77,1.63e+03
1450.00,1950.00,0.10,3.14,1449.74,1950.04,1950.30,1950.00,18.30,1.12e+03
1500.00,1950.00,0.10,3.14,1499.71,1950.04,1950.34,1950.00,18.81,7.32e+02
1550.00,1950.00,0.10,3.14,1549.66,1950.04,1950.38,1950.00,19.36,4.55e+02
1600.00,1950.00,0.10,3.14,1599.61,1950.04,1950.43,1950.00,20.52,2.16e+02
1650.00,1950.00,0.10,3.14,1649.54,1950.04,1950.50,1950.00,21.29,8.93e+01
1700.00,1950.00,0.10,3.14,1699.44,1950.04,1950.60,1950.00,22.18,4.00e+01
1750.00,1950.00,0.10,3.14,1749.29,1950.04,1950.76,1950.00,23.06,1.70e+01
1800.00,1950.00,0.10,3.14,1799.04,1950.04,1951.00,1950.00,23.99,7.09e+00
1850.00,1950.00,0.10,3.14,1848.55,1950.04,1951.49,1950.00,24.88,3.01e+00
1900.00,1950.00,0.10,3.14,1897.17,1950.04,1952.87,1950.00,25.69,1.33e+00
1950.00,1950.00,0.10,3.14,1937.71,1950.04,1962.33,1950.00,26.39,5.99e-01
2000.00,1950.00,0.10,3.14,1947.14,1950.04,2002.90,1950.00,26.61,4.16e-01
1000.00,2000.00,0.10,3.14,999.90,2000.05,2000.15,2000.00,15.25,5.61e+03
1050.00,2000.00,0.10,3.14,1049.89,2000.05,2000.16,2000.00,15.32,5.35e+03
1100.00,2000.00,0.10,3.14,1099.88,2000.05,2000.17,2000.00,15.43,5.10e+03
1150.00,2000.00,0.10,3.14,1149.87,2000.05,2000.18,2000.00,15.52,4.85e+03
1200.00,2000.00,0.10,3.14,1199.86,2000.05,2000.19,2000.00,15.54,4.61e+03
1250.00,2000.00,0.10,3.14,1249.84,2000.05,2000.20,2000.00,16.11,4.14e+03
1300.00,2000.00,0.10,3.14,1299.83,2000.05,2000.22,2000.00,16.52,3.57e+03
1350.00,2000.00,0.10,3.14,1349.81,2000.05,2000.23,2000.00,16.95,2.90e+03
1400.00,2000.00,0.10,3.14,1399.79,2000.04,2000.25,2000.00,17.39,2.16e+03
1450.00,2000.00,0.10,3.14,1449.77,2000.04,2000.28,2000.00,17.87,1.57e+03
1500.00,2000.00,0.10,3.14,1499.74,2000.04,2000.30,2000.00,18.41,1.07e+03
1550.00,2000.00,0.10,3.14,1549.71,2000.04,2000.34,2000.00,18.89,6.95e+02
1600.00,2000.00,0.10,3.14,1599.66,2000.04,2000.38,2000.00,19.45,4.35e+02
1650.00,2000.00,0.10,3.14,1649.61,2000.04,2000.43,2000.00,20.61,2.05e+02
1700.00,2000.00,0.10,3.14,1699.54,2000.04,2000.50,2000.00,21.42,8.31e+01
