# Dark Matter Relic Abundance for Singlet-Doublet Model
#############################################
# Parameter explanation:
# mS: mass parameter of the singlet scalar
# mD: mass parameter of the doublet scalar
# YChi: Yukawa coupling of the singlet scalar to the doublet scalar
# ThetaY: mixing angle between the two Yukawa couplings, defined as ArcTan(Y2/Y1)
# MN1, MN2, MN3: mass eigenvalues of the neutralino-like Majorana fermions
# MChi: physical mass of the chargino-like Dirac fermion
# Xf: dimensionless freeze-out temperature parameter
# Omegah2: dark matter relic density times dimensionless Hubble rate squared
# Note: The masses are in GeV, ThetaY is in radians
# Format: mS,mD,YChi,ThetaY,Xf,Omegah2
#############################################
mS,mD,YChi,ThetaY,MN1,MN2,MN3,MChi,Xf,Omegah2
1850.00,1300.00,0.10,2.36,1299.45,1300.00,1850.55,1300.00,27.20,1.66e-01
1900.00,1300.00,0.10,2.36,1299.50,1300.00,1900.50,1300.00,27.20,1.66e-01
1950.00,1300.00,0.10,2.36,1299.53,1300.00,1950.47,1300.00,27.20,1.66e-01
2000.00,1300.00,0.10,2.36,1299.57,1300.00,2000.43,1300.00,27.20,1.66e-01
1350.00,1350.00,0.10,2.36,1332.59,1350.00,1367.41,1350.00,26.60,3.31e-01
1400.00,1350.00,0.10,2.36,1344.53,1350.00,1405.47,1350.00,26.96,2.06e-01
1450.00,1350.00,0.10,2.36,1347.06,1350.00,1452.94,1350.00,27.04,1.88e-01
1500.00,1350.00,0.10,2.36,1348.01,1350.00,1501.99,1350.00,27.09,1.83e-01
1550.00,1350.00,0.10,2.36,1348.50,1350.00,1551.50,1350.00,27.13,1.81e-01
1600.00,1350.00,0.10,2.36,1348.79,1350.00,1601.21,1350.00,27.11,1.80e-01
1650.00,1350.00,0.10,2.36,1348.99,1350.00,1651.01,1350.00,27.12,1.79e-01
1700.00,1350.00,0.10,2.36,1349.14,1350.00,1700.86,1350.00,27.12,1.79e-01
1750.00,1350.00,0.10,2.36,1349.24,1350.00,1750.76,1350.00,27.12,1.79e-01
1800.00,1350.00,0.10,2.36,1349.33,1350.00,1800.67,1350.00,27.13,1.79e-01
1850.00,1350.00,0.10,2.36,1349.39,1350.00,1850.61,1350.00,27.13,1.79e-01
1900.00,1350.00,0.10,2.36,1349.45,1350.00,1900.55,1350.00,27.13,1.78e-01
1950.00,1350.00,0.10,2.36,1349.50,1350.00,1950.50,1350.00,27.13,1.78e-01
2000.00,1350.00,0.10,2.36,1349.53,1350.00,2000.47,1350.00,27.13,1.78e-01
1400.00,1400.00,0.10,2.36,1382.59,1400.00,1417.41,1400.00,26.58,3.52e-01
1450.00,1400.00,0.10,2.36,1394.53,1400.00,1455.47,1400.00,26.91,2.21e-01
1500.00,1400.00,0.10,2.36,1397.06,1400.00,1502.94,1400.00,27.00,2.01e-01
1550.00,1400.00,0.10,2.36,1398.01,1400.00,1551.99,1400.00,27.04,1.96e-01
1600.00,1400.00,0.10,2.36,1398.50,1400.00,1601.50,1400.00,27.06,1.94e-01
1650.00,1400.00,0.10,2.36,1398.79,1400.00,1651.21,1400.00,27.08,1.93e-01
1700.00,1400.00,0.10,2.36,1398.99,1400.00,1701.01,1400.00,27.09,1.92e-01
1750.00,1400.00,0.10,2.36,1399.14,1400.00,1750.86,1400.00,27.09,1.92e-01
1800.00,1400.00,0.10,2.36,1399.24,1400.00,1800.76,1400.00,27.10,1.92e-01
1850.00,1400.00,0.10,2.36,1399.33,1400.00,1850.67,1400.00,27.10,1.91e-01
1900.00,1400.00,0.10,2.36,1399.39,1400.00,1900.61,1400.00,27.10,1.91e-01
1950.00,1400.00,0.10,2.36,1399.45,1400.00,1950.55,1400.00,27.11,1.91e-01
2000.00,1400.00,0.10,2.36,1399.50,1400.00,2000.50,1400.00,27.11,1.91e-01
1450.00,1450.00,0.10,2.36,1432.59,1450.00,1467.41,1450.00,26.55,3.74e-01
1500.00,1450.00,0.10,2.36,1444.53,1450.00,1505.47,1450.00,26.87,2.37e-01
1550.00,1450.00,0.10,2.36,1447.06,1450.00,1552.94,1450.00,26.99,2.16e-01
1600.00,1450.00,0.10,2.36,1448.01,1450.00,1601.99,1450.00,27.00,2.10e-01
1650.00,1450.00,0.10,2.36,1448.50,1450.00,1651.50,1450.00,27.02,2.07e-01
1700.00,1450.00,0.10,2.36,1448.79,1450.00,1701.21,1450.00,27.04,2.06e-01
1750.00,1450.00,0.10,2.36,1448.99,1450.00,1751.01,1450.00,27.05,2.06e-01
1800.00,1450.00,0.10,2.36,1449.14,1450.00,1800.86,1450.00,27.04,2.05e-01
1850.00,1450.00,0.10,2.36,1449.24,1450.00,1850.76,1450.00,27.04,2.05e-01
1900.00,1450.00,0.10,2.36,1449.33,1450.00,1900.67,1450.00,27.04,2.05e-01
1950.00,1450.00,0.10,2.36,1449.39,1450.00,1950.61,1450.00,27.05,2.05e-01
2000.00,1450.00,0.10,2.36,1449.45,1450.00,2000.55,1450.00,27.05,2.04e-01
1500.00,1500.00,0.10,2.36,1482.59,1500.00,1517.41,1500.00,26.52,3.97e-01
1550.00,1500.00,0.10,2.36,1494.53,1500.00,1555.47,1500.00,26.83,2.53e-01
1600.00,1500.00,0.10,2.36,1497.06,1500.00,1602.94,1500.00,26.95,2.30e-01
1650.00,1500.00,0.10,2.36,1498.01,1500.00,1651.99,1500.00,27.00,2.24e-01
1700.00,1500.00,0.10,2.36,1498.50,1500.00,1701.50,1500.00,27.01,2.21e-01
1750.00,1500.00,0.10,2.36,1498.79,1500.00,1751.21,1500.00,27.00,2.20e-01
1800.00,1500.00,0.10,2.36,1498.99,1500.00,1801.01,1500.00,27.00,2.19e-01
1850.00,1500.00,0.10,2.36,1499.14,1500.00,1850.86,1500.00,27.00,2.19e-01
1900.00,1500.00,0.10,2.36,1499.24,1500.00,1900.76,1500.00,27.01,2.19e-01
1950.00,1500.00,0.10,2.36,1499.33,1500.00,1950.67,1500.00,27.01,2.18e-01
2000.00,1500.00,0.10,2.36,1499.39,1500.00,2000.61,1500.00,27.01,2.18e-01
1550.00,1550.00,0.10,2.36,1532.59,1550.00,1567.41,1550.00,26.50,4.20e-01
1600.00,1550.00,0.10,2.36,1544.53,1550.00,1605.47,1550.00,26.80,2.70e-01
1650.00,1550.00,0.10,2.36,1547.06,1550.00,1652.94,1550.00,26.90,2.46e-01
1700.00,1550.00,0.10,2.36,1548.01,1550.00,1701.99,1550.00,26.96,2.38e-01
1750.00,1550.00,0.10,2.36,1548.50,1550.00,1751.50,1550.00,26.98,2.36e-01
1800.00,1550.00,0.10,2.36,1548.79,1550.00,1801.21,1550.00,26.99,2.34e-01
1850.00,1550.00,0.10,2.36,1548.99,1550.00,1851.01,1550.00,27.00,2.33e-01
1900.00,1550.00,0.10,2.36,1549.14,1550.00,1900.86,1550.00,27.00,2.33e-01
1950.00,1550.00,0.10,2.36,1549.24,1550.00,1950.76,1550.00,27.00,2.33e-01
2000.00,1550.00,0.10,2.36,1549.33,1550.00,2000.67,1550.00,27.00,2.32e-01
1600.00,1600.00,0.10,2.36,1582.59,1600.00,1617.41,1600.00,26.47,4.44e-01
1650.00,1600.00,0.10,2.36,1594.53,1600.00,1655.47,1600.00,26.76,2.88e-01
1700.00,1600.00,0.10,2.36,1597.06,1600.00,1702.94,1600.00,26.86,2.61e-01
1750.00,1600.00,0.10,2.36,1598.01,1600.00,1751.99,1600.00,26.91,2.53e-01
1800.00,1600.00,0.10,2.36,1598.50,1600.00,1801.50,1600.00,26.95,2.50e-01
1850.00,1600.00,0.10,2.36,1598.79,1600.00,1851.21,1600.00,26.96,2.49e-01
1900.00,1600.00,0.10,2.36,1598.99,1600.00,1901.01,1600.00,26.96,2.48e-01
1950.00,1600.00,0.10,2.36,1599.14,1600.00,1950.86,1600.00,26.97,2.48e-01
2000.00,1600.00,0.10,2.36,1599.24,1600.00,2000.76,1600.00,26.97,2.47e-01
1650.00,1650.00,0.10,2.36,1632.59,1650.00,1667.41,1650.00,26.45,4.68e-01
1700.00,1650.00,0.10,2.36,1644.53,1650.00,1705.47,1650.00,26.72,3.06e-01
1750.00,1650.00,0.10,2.36,1647.06,1650.00,1752.94,1650.00,26.83,2.78e-01
1800.00,1650.00,0.10,2.36,1648.01,1650.00,1801.99,1650.00,26.87,2.69e-01
1850.00,1650.00,0.10,2.36,1648.50,1650.00,1851.50,1650.00,26.90,2.66e-01
1900.00,1650.00,0.10,2.36,1648.79,1650.00,1901.21,1650.00,26.91,2.64e-01
1950.00,1650.00,0.10,2.36,1648.99,1650.00,1951.01,1650.00,26.94,2.63e-01
2000.00,1650.00,0.10,2.36,1649.14,1650.00,2000.86,1650.00,26.94,2.63e-01
1700.00,1700.00,0.10,2.36,1682.59,1700.00,1717.41,1700.00,26.42,4.93e-01
1750.00,1700.00,0.10,2.36,1694.53,1700.00,1755.47,1700.00,26.69,3.25e-01
1800.00,1700.00,0.10,2.36,1697.06,1700.00,1802.94,1700.00,26.79,2.95e-01
1850.00,1700.00,0.10,2.36,1698.01,1700.00,1851.99,1700.00,26.84,2.85e-01
1900.00,1700.00,0.10,2.36,1698.50,1700.00,1901.50,1700.00,26.86,2.81e-01
1950.00,1700.00,0.10,2.36,1698.79,1700.00,1951.21,1700.00,26.88,2.79e-01
2000.00,1700.00,0.10,2.36,1698.99,1700.00,2001.01,1700.00,26.88,2.79e-01
1750.00,1750.00,0.10,2.36,1732.59,1750.00,1767.41,1750.00,26.40,5.19e-01
1800.00,1750.00,0.10,2.36,1744.53,1750.00,1805.47,1750.00,26.65,3.44e-01
1850.00,1750.00,0.10,2.36,1747.06,1750.00,1852.94,1750.00,26.76,3.12e-01
1900.00,1750.00,0.10,2.36,1748.01,1750.00,1901.99,1750.00,26.81,3.02e-01
1950.00,1750.00,0.10,2.36,1748.50,1750.00,1951.50,1750.00,26.83,2.97e-01
2000.00,1750.00,0.10,2.36,1748.79,1750.00,2001.21,1750.00,26.84,2.95e-01
1800.00,1800.00,0.10,2.36,1782.59,1800.00,1817.41,1800.00,26.38,5.45e-01
1850.00,1800.00,0.10,2.36,1794.53,1800.00,1855.47,1800.00,26.62,3.64e-01
1900.00,1800.00,0.10,2.36,1797.06,1800.00,1902.94,1800.00,26.72,3.30e-01
1950.00,1800.00,0.10,2.36,1798.01,1800.00,1951.99,1800.00,26.77,3.19e-01
2000.00,1800.00,0.10,2.36,1798.50,1800.00,2001.50,1800.00,26.80,3.14e-01
1850.00,1850.00,0.10,2.36,1832.59,1850.00,1867.41,1850.00,26.35,5.72e-01
1900.00,1850.00,0.10,2.36,1844.53,1850.00,1905.47,1850.00,26.63,3.84e-01
1950.00,1850.00,0.10,2.36,1847.06,1850.00,1952.94,1850.00,26.69,3.48e-01
2000.00,1850.00,0.10,2.36,1848.01,1850.00,2001.99,1850.00,26.74,3.36e-01
1900.00,1900.00,0.10,2.36,1882.59,1900.00,1917.41,1900.00,26.33,6.00e-01
1950.00,1900.00,0.10,2.36,1894.53,1900.00,1955.47,1900.00,26.60,4.05e-01
2000.00,1900.00,0.10,2.36,1897.06,1900.00,2002.94,1900.00,26.65,3.67e-01
1950.00,1950.00,0.10,2.36,1932.59,1950.00,1967.41,1950.00,26.30,6.28e-01
2000.00,1950.00,0.10,2.36,1944.53,1950.00,2005.47,1950.00,26.57,4.26e-01
2000.00,2000.00,0.10,2.36,1982.59,2000.00,2017.41,2000.00,26.28,6.57e-01
1000.00,1000.00,0.10,3.14,987.73,1000.08,1012.35,1000.00,26.95,1.83e-01
1050.00,1000.00,0.10,3.14,997.14,1000.07,1052.94,1000.00,27.31,1.10e-01
1100.00,1000.00,0.10,3.14,998.51,1000.07,1101.56,1000.00,27.41,1.03e-01
1150.00,1000.00,0.10,3.14,999.00,1000.07,1151.07,1000.00,27.42,1.02e-01
1200.00,1000.00,0.10,3.14,999.25,1000.07,1200.82,1000.00,27.42,1.01e-01
1250.00,1000.00,0.10,3.14,999.40,1000.07,1250.67,1000.00,27.42,1.01e-01
1300.00,1000.00,0.10,3.14,999.50,1000.07,1300.57,1000.00,27.43,1.01e-01
1350.00,1000.00,0.10,3.14,999.57,1000.06,1350.50,1000.00,27.43,1.01e-01
1400.00,1000.00,0.10,3.14,999.62,1000.06,1400.44,1000.00,27.43,1.01e-01
1450.00,1000.00,0.10,3.14,999.66,1000.06,1450.40,1000.00,27.44,1.00e-01
1500.00,1000.00,0.10,3.14,999.70,1000.06,1500.36,1000.00,27.44,1.00e-01
1550.00,1000.00,0.10,3.14,999.72,1000.06,1550.33,1000.00,27.44,1.00e-01
1600.00,1000.00,0.10,3.14,999.75,1000.06,1600.31,1000.00,27.44,1.00e-01
1650.00,1000.00,0.10,3.14,999.77,1000.06,1650.29,1000.00,27.44,1.00e-01
1700.00,1000.00,0.10,3.14,999.78,1000.06,1700.27,1000.00,27.44,1.00e-01
1750.00,1000.00,0.10,3.14,999.80,1000.06,1750.26,1000.00,27.44,1.00e-01
1800.00,1000.00,0.10,3.14,999.81,1000.05,1800.24,1000.00,27.44,1.00e-01
1850.00,1000.00,0.10,3.14,999.82,1000.05,1850.23,1000.00,27.44,1.00e-01
1900.00,1000.00,0.10,3.14,999.83,1000.05,1900.22,1000.00,27.44,1.00e-01
1950.00,1000.00,0.10,3.14,999.84,1000.05,1950.21,1000.00,27.44,1.00e-01
2000.00,1000.00,0.10,3.14,999.85,1000.05,2000.20,1000.00,27.44,1.00e-01
1050.00,1050.00,0.10,3.14,1037.73,1050.07,1062.35,1050.00,26.89,1.99e-01
1100.00,1050.00,0.10,3.14,1047.14,1050.07,1102.93,1050.00,27.26,1.21e-01
1150.00,1050.00,0.10,3.14,1048.51,1050.07,1151.56,1050.00,27.33,1.14e-01
1200.00,1050.00,0.10,3.14,1049.00,1050.07,1201.07,1050.00,27.37,1.12e-01
1250.00,1050.00,0.10,3.14,1049.25,1050.07,1250.82,1050.00,27.39,1.11e-01
1300.00,1050.00,0.10,3.14,1049.40,1050.06,1300.67,1050.00,27.40,1.11e-01
1350.00,1050.00,0.10,3.14,1049.50,1050.06,1350.57,1050.00,27.40,1.11e-01
1400.00,1050.00,0.10,3.14,1049.57,1050.06,1400.49,1050.00,27.40,1.10e-01
1450.00,1050.00,0.10,3.14,1049.62,1050.06,1450.44,1050.00,27.41,1.10e-01
1500.00,1050.00,0.10,3.14,1049.66,1050.06,1500.40,1050.00,27.41,1.10e-01
1550.00,1050.00,0.10,3.14,1049.70,1050.06,1550.36,1050.00,27.41,1.10e-01
1600.00,1050.00,0.10,3.14,1049.72,1050.06,1600.33,1050.00,27.41,1.10e-01
1650.00,1050.00,0.10,3.14,1049.75,1050.06,1650.31,1050.00,27.41,1.10e-01
1700.00,1050.00,0.10,3.14,1049.77,1050.06,1700.29,1050.00,27.41,1.10e-01
1750.00,1050.00,0.10,3.14,1049.78,1050.05,1750.27,1050.00,27.41,1.10e-01
1800.00,1050.00,0.10,3.14,1049.80,1050.05,1800.26,1050.00,27.41,1.10e-01
1850.00,1050.00,0.10,3.14,1049.81,1050.05,1850.24,1050.00,27.41,1.10e-01
1900.00,1050.00,0.10,3.14,1049.82,1050.05,1900.23,1050.00,27.41,1.10e-01
1950.00,1050.00,0.10,3.14,1049.83,1050.05,1950.22,1050.00,27.41,1.10e-01
2000.00,1050.00,0.10,3.14,1049.84,1050.05,2000.21,1050.00,27.41,1.10e-01
1100.00,1100.00,0.10,3.14,1087.72,1100.07,1112.35,1100.00,26.86,2.16e-01
1150.00,1100.00,0.10,3.14,1097.14,1100.07,1152.93,1100.00,27.21,1.33e-01
1200.00,1100.00,0.10,3.14,1098.51,1100.07,1201.56,1100.00,27.28,1.24e-01
1250.00,1100.00,0.10,3.14,1099.00,1100.06,1251.07,1100.00,27.33,1.22e-01
1300.00,1100.00,0.10,3.14,1099.25,1100.06,1300.82,1100.00,27.35,1.21e-01
1350.00,1100.00,0.10,3.14,1099.40,1100.06,1350.67,1100.00,27.33,1.21e-01
1400.00,1100.00,0.10,3.14,1099.50,1100.06,1400.56,1100.00,27.33,1.21e-01
1450.00,1100.00,0.10,3.14,1099.57,1100.06,1450.49,1100.00,27.33,1.21e-01
1500.00,1100.00,0.10,3.14,1099.62,1100.06,1500.44,1100.00,27.34,1.21e-01
1550.00,1100.00,0.10,3.14,1099.66,1100.06,1550.39,1100.00,27.34,1.21e-01
1600.00,1100.00,0.10,3.14,1099.70,1100.06,1600.36,1100.00,27.34,1.20e-01
1650.00,1100.00,0.10,3.14,1099.72,1100.06,1650.33,1100.00,27.34,1.20e-01
1700.00,1100.00,0.10,3.14,1099.75,1100.05,1700.31,1100.00,27.34,1.20e-01
1750.00,1100.00,0.10,3.14,1099.77,1100.05,1750.29,1100.00,27.34,1.20e-01
1800.00,1100.00,0.10,3.14,1099.78,1100.05,1800.27,1100.00,27.34,1.20e-01
1850.00,1100.00,0.10,3.14,1099.80,1100.05,1850.25,1100.00,27.34,1.20e-01
1900.00,1100.00,0.10,3.14,1099.81,1100.05,1900.24,1100.00,27.34,1.20e-01
1950.00,1100.00,0.10,3.14,1099.82,1100.05,1950.23,1100.00,27.34,1.20e-01
2000.00,1100.00,0.10,3.14,1099.83,1100.05,2000.22,1100.00,27.34,1.20e-01
1150.00,1150.00,0.10,3.14,1137.72,1150.07,1162.34,1150.00,26.82,2.33e-01
1200.00,1150.00,0.10,3.14,1147.14,1150.06,1202.93,1150.00,27.19,1.45e-01
1250.00,1150.00,0.10,3.14,1148.51,1150.06,1251.56,1150.00,27.24,1.35e-01
1300.00,1150.00,0.10,3.14,1149.00,1150.06,1301.07,1150.00,27.29,1.33e-01
1350.00,1150.00,0.10,3.14,1149.25,1150.06,1350.82,1150.00,27.31,1.32e-01
1400.00,1150.00,0.10,3.14,1149.40,1150.06,1400.66,1150.00,27.28,1.32e-01
1450.00,1150.00,0.10,3.14,1149.50,1150.06,1450.56,1150.00,27.29,1.32e-01
1500.00,1150.00,0.10,3.14,1149.57,1150.06,1500.49,1150.00,27.29,1.31e-01
1550.00,1150.00,0.10,3.14,1149.62,1150.06,1550.43,1150.00,27.29,1.31e-01
1600.00,1150.00,0.10,3.14,1149.66,1150.06,1600.39,1150.00,27.29,1.31e-01
1650.00,1150.00,0.10,3.14,1149.70,1150.05,1650.36,1150.00,27.29,1.31e-01
1700.00,1150.00,0.10,3.14,1149.72,1150.05,1700.33,1150.00,27.29,1.31e-01
1750.00,1150.00,0.10,3.14,1149.75,1150.05,1750.30,1150.00,27.29,1.31e-01
1800.00,1150.00,0.10,3.14,1149.77,1150.05,1800.28,1150.00,27.30,1.31e-01
1850.00,1150.00,0.10,3.14,1149.78,1150.05,1850.27,1150.00,27.30,1.31e-01
1900.00,1150.00,0.10,3.14,1149.80,1150.05,1900.25,1150.00,27.30,1.31e-01
1950.00,1150.00,0.10,3.14,1149.81,1150.05,1950.24,1150.00,27.30,1.31e-01
2000.00,1150.00,0.10,3.14,1149.82,1150.05,2000.23,1150.00,27.30,1.31e-01
1200.00,1200.00,0.10,3.14,1187.72,1200.06,1212.34,1200.00,26.78,2.51e-01
1250.00,1200.00,0.10,3.14,1197.14,1200.06,1252.93,1200.00,27.11,1.58e-01
1300.00,1200.00,0.10,3.14,1198.51,1200.06,1301.55,1200.00,27.19,1.47e-01
1350.00,1200.00,0.10,3.14,1199.00,1200.06,1351.06,1200.00,27.24,1.44e-01
1400.00,1200.00,0.10,3.14,1199.25,1200.06,1400.81,1200.00,27.24,1.43e-01
1450.00,1200.00,0.10,3.14,1199.40,1200.06,1450.66,1200.00,27.25,1.43e-01
1500.00,1200.00,0.10,3.14,1199.50,1200.06,1500.56,1200.00,27.25,1.43e-01
1550.00,1200.00,0.10,3.14,1199.57,1200.06,1550.49,1200.00,27.25,1.42e-01
1600.00,1200.00,0.10,3.14,1199.62,1200.05,1600.43,1200.00,27.26,1.42e-01
1650.00,1200.00,0.10,3.14,1199.66,1200.05,1650.39,1200.00,27.26,1.42e-01
1700.00,1200.00,0.10,3.14,1199.70,1200.05,1700.36,1200.00,27.26,1.42e-01
1750.00,1200.00,0.10,3.14,1199.72,1200.05,1750.33,1200.00,27.26,1.42e-01
1800.00,1200.00,0.10,3.14,1199.75,1200.05,1800.30,1200.00,27.26,1.42e-01
1850.00,1200.00,0.10,3.14,1199.77,1200.05,1850.28,1200.00,27.26,1.42e-01
1900.00,1200.00,0.10,3.14,1199.78,1200.05,1900.27,1200.00,27.26,1.42e-01
1950.00,1200.00,0.10,3.14,1199.80,1200.05,1950.25,1200.00,27.26,1.42e-01
2000.00,1200.00,0.10,3.14,1199.81,1200.05,2000.24,1200.00,27.26,1.42e-01
1250.00,1250.00,0.10,3.14,1237.72,1250.06,1262.34,1250.00,26.75,2.70e-01
1300.00,1250.00,0.10,3.14,1247.14,1250.06,1302.92,1250.00,27.07,1.71e-01
1350.00,1250.00,0.10,3.14,1248.51,1250.06,1351.55,1250.00,27.17,1.59e-01
1400.00,1250.00,0.10,3.14,1249.00,1250.06,1401.06,1250.00,27.18,1.56e-01
1450.00,1250.00,0.10,3.14,1249.25,1250.06,1450.81,1250.00,27.19,1.55e-01
1500.00,1250.00,0.10,3.14,1249.40,1250.06,1500.66,1250.00,27.20,1.54e-01
1550.00,1250.00,0.10,3.14,1249.50,1250.05,1550.56,1250.00,27.21,1.54e-01
1600.00,1250.00,0.10,3.14,1249.57,1250.05,1600.49,1250.00,27.21,1.54e-01
1650.00,1250.00,0.10,3.14,1249.62,1250.05,1650.43,1250.00,27.21,1.54e-01
1700.00,1250.00,0.10,3.14,1249.66,1250.05,1700.39,1250.00,27.21,1.54e-01
1750.00,1250.00,0.10,3.14,1249.70,1250.05,1750.35,1250.00,27.21,1.54e-01
1800.00,1250.00,0.10,3.14,1249.72,1250.05,1800.33,1250.00,27.21,1.54e-01
1850.00,1250.00,0.10,3.14,1249.75,1250.05,1850.30,1250.00,27.21,1.54e-01
1900.00,1250.00,0.10,3.14,1249.77,1250.05,1900.28,1250.00,27.22,1.54e-01
1950.00,1250.00,0.10,3.14,1249.78,1250.05,1950.26,1250.00,27.22,1.54e-01
2000.00,1250.00,0.10,3.14,1249.80,1250.05,2000.25,1250.00,27.22,1.53e-01
1300.00,1300.00,0.10,3.14,1287.72,1300.06,1312.34,1300.00,26.71,2.89e-01
1350.00,1300.00,0.10,3.14,1297.14,1300.06,1352.92,1300.00,27.03,1.85e-01
1400.00,1300.00,0.10,3.14,1298.51,1300.06,1401.55,1300.00,27.10,1.72e-01
1450.00,1300.00,0.10,3.14,1299.00,1300.06,1451.06,1300.00,27.15,1.68e-01
1500.00,1300.00,0.10,3.14,1299.25,1300.05,1500.81,1300.00,27.18,1.67e-01
1550.00,1300.00,0.10,3.14,1299.40,1300.05,1550.66,1300.00,27.19,1.66e-01
1600.00,1300.00,0.10,3.14,1299.50,1300.05,1600.56,1300.00,27.19,1.66e-01
1650.00,1300.00,0.10,3.14,1299.57,1300.05,1650.48,1300.00,27.20,1.66e-01
1700.00,1300.00,0.10,3.14,1299.62,1300.05,1700.43,1300.00,27.20,1.66e-01
1750.00,1300.00,0.10,3.14,1299.66,1300.05,1750.39,1300.00,27.20,1.66e-01
1800.00,1300.00,0.10,3.14,1299.70,1300.05,1800.35,1300.00,27.17,1.66e-01
1850.00,1300.00,0.10,3.14,1299.72,1300.05,1850.32,1300.00,27.17,1.66e-01
1900.00,1300.00,0.10,3.14,1299.75,1300.05,1900.30,1300.00,27.17,1.66e-01
1950.00,1300.00,0.10,3.14,1299.77,1300.05,1950.28,1300.00,27.17,1.65e-01
2000.00,1300.00,0.10,3.14,1299.78,1300.05,2000.26,1300.00,27.17,1.65e-01
1350.00,1350.00,0.10,3.14,1337.72,1350.06,1362.34,1350.00,26.68,3.09e-01
1400.00,1350.00,0.10,3.14,1347.14,1350.06,1402.92,1350.00,27.00,1.99e-01
1450.00,1350.00,0.10,3.14,1348.51,1350.05,1451.55,1350.00,27.07,1.85e-01
1500.00,1350.00,0.10,3.14,1349.00,1350.05,1501.06,1350.00,27.13,1.81e-01
1550.00,1350.00,0.10,3.14,1349.25,1350.05,1550.81,1350.00,27.11,1.79e-01
1600.00,1350.00,0.10,3.14,1349.40,1350.05,1600.66,1350.00,27.12,1.79e-01
1650.00,1350.00,0.10,3.14,1349.50,1350.05,1650.55,1350.00,27.13,1.79e-01
1700.00,1350.00,0.10,3.14,1349.57,1350.05,1700.48,1350.00,27.13,1.78e-01
1750.00,1350.00,0.10,3.14,1349.62,1350.05,1750.43,1350.00,27.13,1.78e-01
1800.00,1350.00,0.10,3.14,1349.66,1350.05,1800.38,1350.00,27.13,1.78e-01
1850.00,1350.00,0.10,3.14,1349.70,1350.05,1850.35,1350.00,27.14,1.78e-01
1900.00,1350.00,0.10,3.14,1349.72,1350.05,1900.32,1350.00,27.14,1.78e-01
1950.00,1350.00,0.10,3.14,1349.75,1350.05,1950.30,1350.00,27.14,1.78e-01
2000.00,1350.00,0.10,3.14,1349.77,1350.05,2000.28,1350.00,27.14,1.78e-01
1400.00,1400.00,0.10,3.14,1387.72,1400.05,1412.34,1400.00,26.65,3.30e-01
1450.00,1400.00,0.10,3.14,1397.14,1400.05,1452.92,1400.00,26.98,2.14e-01
1500.00,1400.00,0.10,3.14,1398.51,1400.05,1501.54,1400.00,27.03,1.98e-01
1550.00,1400.00,0.10,3.14,1399.00,1400.05,1551.05,1400.00,27.06,1.94e-01
1600.00,1400.00,0.10,3.14,1399.25,1400.05,1600.81,1400.00,27.08,1.92e-01
1650.00,1400.00,0.10,3.14,1399.40,1400.05,1650.65,1400.00,27.10,1.92e-01
1700.00,1400.00,0.10,3.14,1399.50,1400.05,1700.55,1400.00,27.10,1.91e-01
1750.00,1400.00,0.10,3.14,1399.57,1400.05,1750.48,1400.00,27.11,1.91e-01
1800.00,1400.00,0.10,3.14,1399.62,1400.05,1800.43,1400.00,27.11,1.91e-01
1850.00,1400.00,0.10,3.14,1399.66,1400.05,1850.38,1400.00,27.11,1.91e-01
1900.00,1400.00,0.10,3.14,1399.70,1400.05,1900.35,1400.00,27.11,1.91e-01
1950.00,1400.00,0.10,3.14,1399.72,1400.05,1950.32,1400.00,27.11,1.91e-01
2000.00,1400.00,0.10,3.14,1399.75,1400.04,2000.30,1400.00,27.11,1.91e-01
1450.00,1450.00,0.10,3.14,1437.72,1450.05,1462.34,1450.00,26.61,3.51e-01
1500.00,1450.00,0.10,3.14,1447.14,1450.05,1502.92,1450.00,26.94,2.29e-01
1550.00,1450.00,0.10,3.14,1448.51,1450.05,1551.54,1450.00,27.00,2.13e-01
1600.00,1450.00,0.10,3.14,1449.00,1450.05,1601.05,1450.00,27.02,2.08e-01
1650.00,1450.00,0.10,3.14,1449.25,1450.05,1650.80,1450.00,27.04,2.06e-01
1700.00,1450.00,0.10,3.14,1449.40,1450.05,1700.65,1450.00,27.04,2.05e-01
1750.00,1450.00,0.10,3.14,1449.50,1450.05,1750.55,1450.00,27.05,2.05e-01
1800.00,1450.00,0.10,3.14,1449.57,1450.05,1800.48,1450.00,27.05,2.04e-01
1850.00,1450.00,0.10,3.14,1449.62,1450.05,1850.42,1450.00,27.05,2.04e-01
1900.00,1450.00,0.10,3.14,1449.66,1450.05,1900.38,1450.00,27.05,2.04e-01
1950.00,1450.00,0.10,3.14,1449.70,1450.04,1950.35,1450.00,27.05,2.04e-01
2000.00,1450.00,0.10,3.14,1449.72,1450.04,2000.32,1450.00,27.05,2.04e-01
1500.00,1500.00,0.10,3.14,1487.71,1500.05,1512.34,1500.00,26.62,3.73e-01
1550.00,1500.00,0.10,3.14,1497.14,1500.05,1552.91,1500.00,26.88,2.46e-01
1600.00,1500.00,0.10,3.14,1498.51,1500.05,1601.54,1500.00,26.98,2.27e-01
1650.00,1500.00,0.10,3.14,1499.00,1500.05,1651.05,1500.00,27.00,2.22e-01
